,PORTFOLIOCODE,HISTORYDATE,CURRENCYCODE,CURRENCY,PERFORMANCECATEGORY,PERFORMANCECATEGORYNAME,PERFORMANCETYPE,PERFORMANCEINCEPTIONDATE,PORTFOLIOINCEPTIONDATE,PERFORMANCEFREQUENCY,PERFORMANCEFACTOR
2195,PORT008,2025-02-04,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-02-03,2024-12-09,D,0.008600932063536959
2196,PORT008,2025-02-05,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-02-04,2024-12-09,D,0.00530602192283447
2197,PORT008,2025-02-05,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-02-04,2024-12-09,D,0.00530602192283447
2198,PORT008,2025-02-06,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-02-05,2024-12-09,D,0.0028275500101067053
2199,PORT008,2025-02-06,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-02-05,2024-12-09,D,0.0028275500101067053
2200,PORT008,2025-02-07,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-02-06,2024-12-09,D,-0.0071428771177753925
2201,PORT008,2025-02-07,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-02-06,2024-12-09,D,-0.0071428771177753925
2202,PORT008,2025-02-10,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-02-07,2024-12-09,D,0.005679652381556988
2203,PORT008,2025-02-10,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-02-07,2024-12-09,D,0.005679652381556988
2204,PORT008,2025-02-11,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-02-10,2024-12-09,D,0.00018829323101643425
2205,PORT008,2025-02-11,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-02-10,2024-12-09,D,0.00018829323101643425
2206,PORT008,2025-02-12,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-02-11,2024-12-09,D,-0.0016939610536146343
2207,PORT008,2025-02-12,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-02-11,2024-12-09,D,-0.0016939610536146343
2208,PORT008,2025-02-13,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-02-12,2024-12-09,D,0.010369517865138844
2209,PORT008,2025-02-13,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-02-12,2024-12-09,D,0.010369517865138844
2210,PORT008,2025-02-14,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-02-13,2024-12-09,D,0.0005597831537873521
2211,PORT008,2025-02-14,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-02-13,2024-12-09,D,0.0005597831537873521
2212,PORT008,2025-02-18,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-02-14,2024-12-09,D,0.0035434995373202494
2213,PORT008,2025-02-18,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-02-14,2024-12-09,D,0.0035434995373202494
2214,PORT008,2025-02-19,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-02-18,2024-12-09,D,-0.0013008677390401457
2215,PORT008,2025-02-19,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-02-18,2024-12-09,D,-0.0013008677390401457
2216,PORT008,2025-02-20,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-02-19,2024-12-09,D,-0.0011165123077221395
2217,PORT008,2025-02-20,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-02-19,2024-12-09,D,-0.0011165123077221395
2218,PORT008,2025-02-21,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-02-20,2024-12-09,D,-0.011922492287816389
2219,PORT008,2025-02-21,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-02-20,2024-12-09,D,-0.011922492287816389
2220,PORT008,2025-02-24,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-02-21,2024-12-09,D,-0.004524918445024673
2221,PORT008,2025-02-24,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-02-21,2024-12-09,D,-0.004524918445024673
2222,PORT008,2025-02-25,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-02-24,2024-12-09,D,-0.00018936215298626102
2223,PORT008,2025-02-25,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-02-24,2024-12-09,D,-0.00018936215298626102
2224,PORT008,2025-02-26,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-02-25,2024-12-09,D,0.001704871207180103
2225,PORT008,2025-02-26,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-02-25,2024-12-09,D,0.001704871207180103
2226,PORT008,2025-02-27,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-02-26,2024-12-09,D,-0.013048457402968894
2227,PORT008,2025-02-27,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-02-26,2024-12-09,D,-0.013048457402968894
2228,PORT008,2025-02-28,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-02-27,2024-12-09,D,0.007855908377094378
2229,PORT008,2025-02-28,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-02-27,2024-12-09,D,0.007855908377094378
2230,PORT008,2025-03-03,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-02-28,2024-12-09,D,-0.009695785861745243
2231,PORT008,2025-03-03,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-02-28,2024-12-09,D,-0.009695785861745243
2232,PORT008,2025-03-04,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-03,2024-12-09,D,-0.0061432077920299255
2233,PORT008,2025-03-04,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-03,2024-12-09,D,-0.0061432077920299255
2234,PORT008,2025-03-05,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-04,2024-12-09,D,0.014680284234365404
2235,PORT008,2025-03-05,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-04,2024-12-09,D,0.014680284234365404
2236,PORT008,2025-03-06,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-05,2024-12-09,D,-0.012564246387765543
2237,PORT008,2025-03-06,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-05,2024-12-09,D,-0.012564246387765543
2238,PORT008,2025-03-07,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-06,2024-12-09,D,0.005590918093292707
2239,PORT008,2025-03-07,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-06,2024-12-09,D,0.005590918093292707
2240,PORT008,2025-03-10,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-07,2024-12-09,D,-0.022814390916222838
2241,PORT008,2025-03-10,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-07,2024-12-09,D,-0.022814390916222838
2242,PORT008,2025-03-11,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-10,2024-12-09,D,-0.0037277307603649223
2243,PORT008,2025-03-11,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-10,2024-12-09,D,-0.0037277307603649223
2244,PORT008,2025-03-12,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-11,2024-12-09,D,0.004726303352426298
2245,PORT008,2025-03-12,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-11,2024-12-09,D,0.004726303352426298
2246,PORT008,2025-03-13,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-12,2024-12-09,D,-0.00999612174940434
2247,PORT008,2025-03-13,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-12,2024-12-09,D,-0.00999612174940434
2248,PORT008,2025-03-14,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-13,2024-12-09,D,0.018016231986770048
2249,PORT008,2025-03-14,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-13,2024-12-09,D,0.018016231986770048
2250,PORT008,2025-03-17,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-14,2024-12-09,D,0.008751473725474135
2251,PORT008,2025-03-17,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-14,2024-12-09,D,0.008751473725474135
2252,PORT008,2025-03-18,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-17,2024-12-09,D,-0.0055908445498698
2253,PORT008,2025-03-18,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-17,2024-12-09,D,-0.0055908445498698
2254,PORT008,2025-03-19,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-18,2024-12-09,D,0.007367143077323224
2255,PORT008,2025-03-19,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-18,2024-12-09,D,0.007367143077323224
2256,PORT008,2025-03-20,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-19,2024-12-09,D,-0.003656632603093346
2257,PORT008,2025-03-20,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-19,2024-12-09,D,-0.003656632603093346
2258,PORT008,2025-03-21,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-20,2024-12-09,D,-0.001931664823915602
2259,PORT008,2025-03-21,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-20,2024-12-09,D,-0.001931664823915602
2260,PORT008,2025-03-24,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-21,2024-12-09,D,0.01025745331480743
2261,PORT008,2025-03-24,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-21,2024-12-09,D,0.01025745331480743
2262,PORT008,2025-03-25,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-24,2024-12-09,D,0.0013409903027035153
2263,PORT008,2025-03-25,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-24,2024-12-09,D,0.0013409903027035153
2264,PORT008,2025-03-26,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-25,2024-12-09,D,-0.009757071585307697
2265,PORT008,2025-03-26,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-25,2024-12-09,D,-0.009757071585307697
2266,PORT008,2025-03-27,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-26,2024-12-09,D,-0.001159149160342765
2267,PORT008,2025-03-27,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-26,2024-12-09,D,-0.001159149160342765
2268,PORT008,2025-03-28,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-27,2024-12-09,D,-0.01411991356796305
2269,PORT008,2025-03-28,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-27,2024-12-09,D,-0.01411991356796305
2270,PORT008,2025-03-31,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-28,2024-12-09,D,-0.00019623574633942376
2271,PORT008,2025-03-31,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-28,2024-12-09,D,-0.00019623574633942376
2272,PORT008,2025-04-01,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-03-31,2024-12-09,D,0.003532188155604299
2273,PORT008,2025-04-01,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-03-31,2024-12-09,D,0.003532188155604299
2274,PORT008,2025-04-02,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-01,2024-12-09,D,0.005279633574229559
2275,PORT008,2025-04-02,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-01,2024-12-09,D,0.005279633574229559
2276,PORT008,2025-04-03,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-02,2024-12-09,D,-0.033845588088528
2277,PORT008,2025-04-03,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-02,2024-12-09,D,-0.033845588088528
2278,PORT008,2025-04-04,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-03,2024-12-09,D,-0.05154011783705503
2279,PORT008,2025-04-04,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-03,2024-12-09,D,-0.05154011783705503
2280,PORT008,2025-04-07,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-04,2024-12-09,D,-0.01209933533091423
2281,PORT008,2025-04-07,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-04,2024-12-09,D,-0.01209933533091423
2282,PORT008,2025-04-08,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-07,2024-12-09,D,-0.01160294166103426
2283,PORT008,2025-04-08,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-07,2024-12-09,D,-0.01160294166103426
2284,PORT008,2025-04-09,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-08,2024-12-09,D,0.06978258879288379
2285,PORT008,2025-04-09,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-08,2024-12-09,D,0.06978258879288379
2286,PORT008,2025-04-10,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-09,2024-12-09,D,-0.02235314965628965
2287,PORT008,2025-04-10,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-09,2024-12-09,D,-0.02235314965628965
2288,PORT008,2025-04-11,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-10,2024-12-09,D,0.018083536080803375
2289,PORT008,2025-04-11,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-10,2024-12-09,D,0.018083536080803375
2290,PORT008,2025-04-14,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-11,2024-12-09,D,0.009799909079672764
2291,PORT008,2025-04-14,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-11,2024-12-09,D,0.009799909079672764
2292,PORT008,2025-04-15,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-14,2024-12-09,D,0.001617505712405043
2293,PORT008,2025-04-15,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-14,2024-12-09,D,0.001617505712405043
2294,PORT008,2025-04-16,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-15,2024-12-09,D,-0.012918840892629957
2295,PORT008,2025-04-16,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-15,2024-12-09,D,-0.012918840892629957
2296,PORT008,2025-04-17,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-16,2024-12-09,D,0.004907931621280559
2297,PORT008,2025-04-17,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-16,2024-12-09,D,0.004907931621280559
2298,PORT008,2025-04-21,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-17,2024-12-09,D,-0.012413524988363345
2299,PORT008,2025-04-21,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-17,2024-12-09,D,-0.012413524988363345
2300,PORT008,2025-04-22,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-21,2024-12-09,D,0.018751285190642175
2301,PORT008,2025-04-22,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-21,2024-12-09,D,0.018751285190642175
2302,PORT008,2025-04-23,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-22,2024-12-09,D,0.010922348918424474
2303,PORT008,2025-04-23,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-22,2024-12-09,D,0.010922348918424474
2304,PORT008,2025-04-24,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-23,2024-12-09,D,0.016206510218282677
2305,PORT008,2025-04-24,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-23,2024-12-09,D,0.016206510218282677
2306,PORT008,2025-04-25,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-24,2024-12-09,D,0.003937797978623481
2307,PORT008,2025-04-25,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-24,2024-12-09,D,0.003937797978623481
2308,PORT008,2025-04-28,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-25,2024-12-09,D,0.003137867074824552
2309,PORT008,2025-04-28,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-25,2024-12-09,D,0.003137867074824552
2310,PORT008,2025-04-29,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-28,2024-12-09,D,0.004105553826159847
2311,PORT008,2025-04-29,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-28,2024-12-09,D,0.004105553826159847
2312,PORT008,2025-04-30,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-29,2024-12-09,D,0.001362922390816923
2313,PORT008,2025-04-30,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-29,2024-12-09,D,0.001362922390816923
2314,PORT008,2025-05-01,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-04-30,2024-12-09,D,0.001749954346759619
2315,PORT008,2025-05-01,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-04-30,2024-12-09,D,0.001749954346759619
2316,PORT008,2025-05-02,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-01,2024-12-09,D,0.014557453286803801
2317,PORT008,2025-05-02,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-01,2024-12-09,D,0.014557453286803801
2318,PORT008,2025-05-05,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-02,2024-12-09,D,-0.00306102632505989
2319,PORT008,2025-05-05,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-02,2024-12-09,D,-0.00306102632505989
2320,PORT008,2025-05-06,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-05,2024-12-09,D,-0.0040299190560926235
2321,PORT008,2025-05-06,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-05,2024-12-09,D,-0.0040299190560926235
2322,PORT008,2025-05-07,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-06,2024-12-09,D,0.0
2323,PORT008,2025-05-07,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-06,2024-12-09,D,0.0
2324,PORT008,2025-05-08,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-07,2024-12-09,D,0.0036608597518874575
2325,PORT008,2025-05-08,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-07,2024-12-09,D,0.0036608597518874575
2326,PORT008,2025-05-09,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-08,2024-12-09,D,0.0017277817685592556
2327,PORT008,2025-05-09,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-08,2024-12-09,D,0.0017277817685592556
2328,PORT008,2025-05-12,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-09,2024-12-09,D,0.021272529778836757
2329,PORT008,2025-05-12,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-09,2024-12-09,D,0.021272529778836757
2330,PORT008,2025-05-13,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-12,2024-12-09,D,0.0050666251290116815
2331,PORT008,2025-05-13,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-12,2024-12-09,D,0.0050666251290116815
2332,PORT008,2025-05-14,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-13,2024-12-09,D,-0.000746843063885616
2333,PORT008,2025-05-14,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-13,2024-12-09,D,-0.000746843063885616
2334,PORT008,2025-05-15,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-14,2024-12-09,D,0.0054185521869754005
2335,PORT008,2025-05-15,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-14,2024-12-09,D,0.0054185521869754005
2336,PORT008,2025-05-16,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-15,2024-12-09,D,0.004645976465707635
2337,PORT008,2025-05-16,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-15,2024-12-09,D,0.004645976465707635
2338,PORT008,2025-05-19,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-16,2024-12-09,D,0.0024046846118319642
2339,PORT008,2025-05-19,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-16,2024-12-09,D,0.0024046846118319642
2340,PORT008,2025-05-20,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-19,2024-12-09,D,-0.001291745646764375
2341,PORT008,2025-05-20,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-19,2024-12-09,D,-0.001291745646764375
2342,PORT008,2025-05-21,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-20,2024-12-09,D,-0.01145600414118808
2343,PORT008,2025-05-21,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-20,2024-12-09,D,-0.01145600414118808
2344,PORT008,2025-05-22,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-21,2024-12-09,D,0.0
2345,PORT008,2025-05-22,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-21,2024-12-09,D,0.0
2346,PORT008,2025-05-23,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-22,2024-12-09,D,-0.0020560861747955794
2347,PORT008,2025-05-23,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-22,2024-12-09,D,-0.0020560861747955794
2348,PORT008,2025-05-27,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-23,2024-12-09,D,0.014796795739999924
2349,PORT008,2025-05-27,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-23,2024-12-09,D,0.014796795739999924
2350,PORT008,2025-05-28,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-27,2024-12-09,D,-0.006459920120887475
2351,PORT008,2025-05-28,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-27,2024-12-09,D,-0.006459920120887475
2352,PORT008,2025-05-29,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-28,2024-12-09,D,0.0037153435154968495
2353,PORT008,2025-05-29,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-28,2024-12-09,D,0.0037153435154968495
2354,PORT008,2025-05-30,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-29,2024-12-09,D,-0.00018505130037194117
2355,PORT008,2025-05-30,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-29,2024-12-09,D,-0.00018505130037194117
2356,PORT008,2025-06-02,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-05-30,2024-12-09,D,0.005553484533846076
2357,PORT008,2025-06-02,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-05-30,2024-12-09,D,0.005553484533846076
2358,PORT008,2025-06-03,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-02,2024-12-09,D,0.0018409144823803292
2359,PORT008,2025-06-03,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-02,2024-12-09,D,0.0018409144823803292
2360,PORT008,2025-06-04,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-03,2024-12-09,D,0.0027563677127153685
2361,PORT008,2025-06-04,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-03,2024-12-09,D,0.0027563677127153685
2362,PORT008,2025-06-05,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-04,2024-12-09,D,-0.00219899088429254
2363,PORT008,2025-06-05,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-04,2024-12-09,D,-0.00219899088429254
2364,PORT008,2025-06-06,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-05,2024-12-09,D,0.0064278874052710044
2365,PORT008,2025-06-06,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-05,2024-12-09,D,0.0064278874052710044
2366,PORT008,2025-06-09,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-06,2024-12-09,D,0.0020073104358215854
2367,PORT008,2025-06-09,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-06,2024-12-09,D,0.0020073104358215854
2368,PORT008,2025-06-10,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-09,2024-12-09,D,0.0038244233301076846
2369,PORT008,2025-06-10,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-09,2024-12-09,D,0.0038244233301076846
2370,PORT008,2025-06-11,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-10,2024-12-09,D,-0.0009070979323191342
2371,PORT008,2025-06-11,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-10,2024-12-09,D,-0.0009070979323191342
2372,PORT008,2025-06-12,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-11,2024-12-09,D,0.003994937750540828
2373,PORT008,2025-06-12,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-11,2024-12-09,D,0.003994937750540828
2374,PORT008,2025-06-13,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-12,2024-12-09,D,-0.011575318847005134
2375,PORT008,2025-06-13,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-12,2024-12-09,D,-0.011575318847005134
2376,PORT008,2025-06-16,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-13,2024-12-09,D,0.0075022842811443
2377,PORT008,2025-06-16,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-13,2024-12-09,D,0.0075022842811443
2378,PORT008,2025-06-17,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-16,2024-12-09,D,-0.008536164347629605
2379,PORT008,2025-06-17,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-16,2024-12-09,D,-0.008536164347629605
2380,PORT008,2025-06-18,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-17,2024-12-09,D,0.0005495288370218621
2381,PORT008,2025-06-18,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-17,2024-12-09,D,0.0005495288370218621
2382,PORT008,2025-06-20,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-18,2024-12-09,D,-0.0040277812213107556
2383,PORT008,2025-06-20,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-18,2024-12-09,D,-0.0040277812213107556
2384,PORT008,2025-06-23,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-20,2024-12-09,D,0.007536761689557414
2385,PORT008,2025-06-23,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Net,2025-06-20,2024-12-09,D,0.007536761689557414
2386,PORT008,2025-06-24,USD,US Dollar,Asset Class,Total Portfolio,Portfolio Gross,2025-06-23,2024-12-09,D,0.0
